cid,smiles
53774709,C(C=CC(=O)O)C(CO)O
53774715,CC(CC1=CCCC=C1)N
53776634,CC(=NC=O)NC(=O)NC
53777094,CCOC=CC(=O)NC=O
53777546,CCC(C=C(C)C(=O)O)O
53778151,CCCCC=CC=C(C)C
53779356,CC1=C(C=CC(N1)N)CN
53780768,C1CC1C(=O)C(=O)C=[N+]=[N-]
53782460,CC(=CCCC#C)C(=O)O
53783030,C1=CC2=C(C=CS2)NC=C1
53783191,CC1C(OC(=CC1=O)C)C
53783799,CC=C1C2N(C1=O)SCS2
53784000,C1CCC2=C(C1)C=CCN2
53784904,CC=CC(=O)C(C)OC=O
53785284,CC(C=CC=CC(C)O)O
53786442,CC(=O)CCC=C(C)C=O
53787320,C(=CC(=O)OO)C(=O)OO
53788076,CC=CC(=O)NC1CCC1
53788078,C(CCC=O)CC=CC=O
53788547,CC(NC(=O)C(=O)N)(O)O
53789898,CC1C=CC(=O)C1CC=C
53790067,C1C=CC(=O)NC(=O)C=C1
53790248,C1=CC2C(O2)C3C(O3)C=C1
53791670,CCCC(=CN(C)C)C=O
53792953,CCC(=O)C=CC(=O)CC
53793672,CC(=CC(=O)OC)NC=O
53794257,C1C=CC=CC1OCC=O
53796095,COC(=O)C1=CN=CCS1
53796652,CC(=O)NCC=CC(=O)O
53797302,CC(C)C(=NC(=O)OC)N
53797536,CCC(=O)C(=N)C(C)(C)C
53798792,CCOC(=CN(C)C)C=O
53800119,COC(=O)C(=CC=C)C#N
53801348,CC=C(C)CC=CC(=C)C
53801384,CC(=C(C(=O)OC)NC)C
53801965,CC(=CC=CC=C)C(=O)O
53802328,C1COC2C1C=CC(=O)C2
53802949,CC=CCCC=CC(=O)O
53804162,CC=CC(=O)OCCCO
53804369,COC1CC=C(C=C1)CO
53809348,CCC=C1CC(=O)OC1=O
53809392,CC(=CC(=O)C=C)C(=O)O
53809769,CCC=C(C)C=C(C)CO
53810198,C(NC(=O)C=CC(=O)O)O
53810344,CCC1=C(OCC=C1)CC
53811032,C=C(C(=O)O)OCCC#N
53811387,C1=CNS(=O)(=O)C=CC1=O
53811861,CC/C(=C/C(=O)C)/C(=O)C
53812076,CC(C)C=C(C(=O)C)N=O
53812202,CC=C(C#N)C(=CC)C#N
53812268,CC=C(C)C(=O)OCCO
53814121,C1COC(N1)C=C[N+](=O)[O-]
53814465,C1=CC(=O)C=CC1C(=O)O
53814937,CCC1C=CC=NC1CC
53815193,CC(=CC=CC(=O)C)C=C
53815431,CCC=CC1=CCCCC1
53816128,CC(CNC)C(=C)C(=O)O
53818994,CC(C)C=C1CC(=O)C=C1
53819096,CC=C(C)C(=O)OCSC
53820664,CC(CC=CC=CCO)O
53821197,C1C(=C(C#N)C#N)C=CS1
53822283,C1C=CC2=CN(CC2=C1)O
53822772,CC(=O)C=CCCCOC
53824341,C(CC(O)O)C=CC(=O)O
53824787,C1C[C@H]2C=CC=C[C@@H]2N=C1
53826258,C1C[C@H](OC1)C=CC(=O)O
53826259,C1CC(OC1)C=CC(=O)O
53828295,C(CC=CC(=O)O)CC=O
53828751,C1=NN(C(=O)C1=O)C(=O)O
53828819,C(CC(=O)C=O)C(CO)O
53829048,CC1=C(O1)C=C(C)C(=O)O
53829174,CC=C(C)C=CS(=O)(=O)O
53829712,C1CC(=CCNC1)C(=O)O
53834070,C1CC(C1)N2C=CC=CS2
53834325,CC(=C)C(=O)OC(C)(C)N
53834345,CC(C(CC=CC=C)O)O
53835613,CC(=C)CC=C(C)C(=O)O
53835924,C=C([C@@H](C(=O)O)N)C(=O)N
53836124,CC1=CC(=O)CC(=O)C1=O
53836390,CCOC=NC(=O)OCC
53836876,C1C=CC=C2C1NC(=S)S2
53837101,CCCC(=CC(=O)O)C#C
53837665,CC(=O)CCOC(=O)C=C
53837768,CCC=C(C#N)C(=C)C#N
53838089,COC(=O)C=CCCC=C
53838726,C=C1CC=C(C=C1)C(=O)O
53841415,CC(=C(C)C(=O)O)C(=O)C
53842508,CC1=C(C(=O)NOC1=C)C
53842836,CN1CC=CC=C1OC=N
53843014,C1CC2CCC1C(=N2)C=O
53843387,CNC(=O)C1=CCCN=C1
53843516,CC=CCCC(=CC=O)C
53843989,C1C=NC=C2C1NCN=C2
53844880,CN(C)C(=O)C=CC(=O)N
53845067,C1C=C2CC1=C3C2=CC=C3
53846131,CN1CCC(=CC#N)C=C1
53847203,CCNC(=O)N=C(N)OC
53848245,C1C(C(C(=O)C(=O)O1)O)O
53849715,CC(C=CC=C)OC(=O)C
53851492,C1=CC=C(C=C1)C=CC=N
53851524,CCCCCC(=CC)C=O
53851593,CC=CC=C(C)C(=O)OC
53851786,CC(CO)C=C(C)C(=O)O
53852330,CCCCCC=CC(=O)N
53852920,C=CC(=N)CC1=CC=CS1
53853103,CCN(C=C(C)C(=O)O)O
53855234,CC(C)CC=C(C)C(=C)C
53855362,CCC1CCC(=CC1)C=C
53855634,COCOC(=O)C(=C)C#N
53856481,C(CCC=CC=O)CCN
53856656,CC1(CC(=O)C(=O)C=C1)C
53857262,CC(=C)C(=O)OC(C=C)O
53857892,C1=C(C(=O)OC1=O)CCO
53858370,CC(=CC=C(C)CCO)C
53858580,CCOC(=O)C1=CC=NC1
53858630,CCC=C(C=O)C(C)(C)C
53858712,C1C=CC=C[C@@]1(CC=O)N
53858713,C1C=CC=CC1(CC=O)N
53859331,C1=CC=C(C=C1)C(=N)C=O
53860664,COC(=O)C(=C)C1CCC1
53861426,CC=CC(=O)OCC(C)O
53862926,C=COC(=O)C=CC(=O)O
53863021,CCCCSC=CC(=O)O
53863764,CC=CCCC(=C)C(=O)O
53864805,C(C=CC(=O)N)N=C(N)N
53866598,C1CCCC(=CCC1)C=O
53867539,CC(=CCC1CO1)C(=O)O
53868112,CCOC=CC(=N)OCC
53868300,CCOC(=O)OC=CC=O
53868887,CCC(=CC(=O)N)C(=O)O
53869359,C1=C(NC=N1)CC(=O)C=O
53869987,CC(=CC(=O)O)OC(=O)C
53870208,COC(=O)C1=COC=CO1
53871163,CSCC=CC=CC(=O)N
53872301,CC(=C)C(=O)COC(=O)N
53872404,C1C=CSC2C1=CC=CS2
53873448,CCCCCC=C[N+](=O)[O-]
53873991,C(CN)C=CC=CCCN
53876506,C(C=CC(=O)O)NC(=O)N
53877677,CC(=C)C=CCC(=C)C=C
53877874,C=C(CC=CC#N)C(=O)O
53879532,C1C=CC=C1C=CC(=O)O
53879549,COC=C(C#C)C(=O)OC
53881457,C=CC(=O)C(=C)C(=O)C=C
53881908,CCCC(C)C(=CC=C)C
53882032,CCCC=CC(=O)CCC
53882527,C1=CC(C(=S(=O)=O)C=C1)O
53883083,CC1(CCCC(=O)C=C1)C
53883134,CC1=C(C(=O)N=N1)CCO
53883146,C1=CN2C(=CN(N2)S)N=C1
53883357,CCCCC(=CC(=O)S)C
53883483,C1CC=C2C=CC=CN2C1
53883486,CC(C)(C)CC(=O)C=[N+]=[N-]
53883825,CC(=O)C(=O)N(C)CC#N
53883829,C(C(=O)C(=[N+]=[N-])C(=O)O)O
53883838,C1(=O)C(=O)N=C(N1)C(=O)N
53884594,C1=CSC=C1C=CC(=O)N
53885362,C1=CSC(=C[N+](=O)[O-])N=C1
53886262,C=CC(=O)OC1CCCN1
53886335,C=CC(=O)C1CCNCC1
53887676,CCC=COC(=O)C(=C)C
53887681,CCCCC=CC=COC
53887859,CCC(=CC=C(C)CC)C
53888392,CCOC(=O)C=C[N+](=O)[O-]
53888495,CCOC(C)C=CC(=O)O
53891770,C1N=CN=CN1CC(=O)N
53893763,C1CC2(CC2)C(=C1)C(=O)O
53893821,CC1C(=CCCN1)C(=O)O
53894228,CCCOC(=O)C(=O)CC
53894314,CC=C(C)C=C(C)C(=O)C
53894384,CC(OC)OC(=O)C(=O)C
53895187,C1CSC(N1)C=C[N+](=O)[O-]
53896476,CN1CCC2C1=CC=CC2
53896663,CN(C)C(=C[N+](=O)[O-])SC
53897723,CCC=C(C(C)C)C(=O)O
53902357,C=CCCCCC=CC=C
53903218,CC(=C)C(=O)NCCN=O
53904152,CCC(C)CC=C(C)C=O
53905042,CC1CC2=C(O1)C=CON2
53905083,CCC=C(C)C=CC(=O)C
53907141,CCOC(=O)C(=CC)C=O
53908004,CCC(C)(C)C=CC(=O)O
53908066,CC(=C)C(=O)C1=NC=CN1
53908666,C=CC(=O)OCOC(=O)O
53911987,CCC(CC)C(=O)C=[N+]=[N-]
53912353,CC=CC=C(C)C=C(C)C
53912822,CCC(C(=N)C=C)C(=O)O
53912952,CN(C(=O)C=C)S(=O)(=O)O
53913036,CC(=C(C)C(=O)N(C)O)C
53913592,CC(=CC=CN(C)C)C=O
53915778,CC(C)CC(C)C=CC=O
53916722,C=CC=CC1=CC=NC=C1
53919459,CN(C)C=C(C#N)C(=O)O
53920182,CCC(C=O)NC(=O)C=C
53920892,C=CC(=O)N(CCN)C=O
53921154,C1C2=C(C(=O)N1)SC=CS2
53921378,CC=C1CCCC(C1=O)C
53921657,C=CCCCCC=CC=O
53921775,CCC=C(C)C=CC(=O)O
53921942,C1CC=C2C=CCC[C@@H]2C1
53922288,CC(=C)C(=O)OCCC=S
53922424,C1CNSC2=CC=CCC21
53924655,C1N=CC2=CN=CC=CN21
53925600,CC(=O)ON=CC(=O)C#N
53927468,C1CC2CC1CC(=O)C2=O
53928201,C=C(CO)C1CC=CC=C1
53928898,C1=CC2=C(C(=O)N=C2)N=C1
53934580,C1C2C=CC=CC1C3C2C3
53934969,CC(C)(C)C#CC=CC=O
53937114,COC=CC=C(OC)OC
53938286,C=CC=CC1=CC=CCC1
53939189,CCCCOC=CC(=O)O
53939768,C1CN2C1SC=C2C(=O)O
53942122,CNN1CCC(=NC)C=C1
53942614,C1=CC=C(C=C1)C=CN=N
53942624,CCC=C(C)C(=CCC)C
53942916,C(C=CC=O)C(=N)C(=O)O
53943099,C[C@H](C(=C)C(=O)O)C(=O)O
53944629,CC1(CCNC(=O)C1=O)C
53944937,C1=C(N=C(S1)N)C(=O)C=O
53945354,CC(=NNC(=O)N)C(=O)N
53945904,CC(=COCCO)C(=O)O
53946793,C1C(=[N+]=[N-])C=CC=C1C=O
53947263,CCCC=CC=CC=CC
53947632,CN(C)CCC=CC(=O)N
53948253,C=C1[C@H]2N(C1=O)C=CCS2
53948377,C1CNCC1C=CC(=O)O
53948477,C1CCN(CC1)C=CC=O
53948744,CC(C)CN(C(=O)C=C)O
53949433,C=CCN(C#N)C(=O)C=C
53949436,CC(C)OC=C(C)C(=O)O
53949632,C=CCCCNC(=O)C=C
53950744,C1CCC(=O)C(=O)C(C1)O
53951830,CC(=CCN(C)C)C(=O)O
53951858,C=C1C=CN2[C@@H](S1)CC2=O
53951901,CCOC(=O)C(=O)C=[N+]=[N-]
53954987,CCC(=O)C(=O)OCC=C
53955660,CC1CC2CCC=CC2=N1
53956025,CC1=CC(N(C=C1)C)(C)C
53956639,CCC1(C(=O)C=CC1=O)C
53956779,COCCOC=CC(=O)O
53957515,CCC(C)C(=CC(=O)O)C
53958228,CNC(=O)CC=CC(=O)O
53958477,C=CC(=O)NC=CC(=O)O
53958544,CN1C=NC=C(C1N)C=O
53958716,CC=CCCCC=CC=C
53959291,CC=CC=COC(=O)C=C
53959920,CC(=CC=O)C=CN(C)C
53960475,C(=O)C(=O)C1=NSC(=N1)N
53960747,CCCOC(=O)C=CC#N
53961013,C=CC(=O)C1=NCC(=O)O1
53961330,CC(CC(=C)C(=O)O)C#N
53964453,CC(=NNC(=S)NC)C=O
53964569,C1=C2C(=CN=NC2=O)N=N1
53965203,CCC(=O)C=CCC(C)C
53965618,CCC(=C)C(=O)ON=C=O
53966121,CCC(=O)OC(=O)C=CC
53966564,C1CC2=C(C=C1)NC(=O)C2
53967125,C1CC2=C(COC2=O)N=C1
53967836,CC(C)CC(=C[N+](=O)[O-])C
53968669,C=CC=CC(CCCO)O
53968718,CCCCC1=COCC=C1
53970808,C1CC=CC=CC=CC=C1
53971002,CC=CC(=O)NC1CC1N
53971880,C1CC1C(=O)C2=CONC2
53972770,CC1=CC(=C(OC1)N=N)C
53973895,CC=C(C)COC(=O)C=C
53974708,CCN(C)/C=C(/C)\C(=O)C
53976558,C1C=C2C=NCNC2N=C1
53977113,CC(C)C(=CC#N)C(=O)O
53978262,C1C=C2C(=O)C=CN=C2O1
53978437,CCOC(=O)N=C(N)SC
53978846,C1C=CC=CCN1C(=O)O
53980557,CC=C1[C@H]2N(C1=O)C=CS2
53981410,COCC(CC(=O)C=C)O
53981653,CCCNC(=O)C(=C)CC
53984250,C=C(C=CC(=O)O)C(=O)O
53984613,CCC1C=C(C(=O)N1C)C
53984772,CCC(CCC(=O)C=C)O
53985028,CC(C)CC=CC=CC=C
53986898,CC(C)COC=CC(=O)N
53987599,C1C=CSNC1=C[N+](=O)[O-]
53987991,COC(=O)C(=NOC)SC
53988265,CC1(C=CC=CC1(C)O)O
53988294,C1(NC(=O)C(=O)N1)C(=O)N
53988888,CC(C)C=CC(=O)C(=O)N
53989603,C1=CC(=O)C(=O)C(=O)C1O
53990583,C=C1CC=CC(=C1)C(=O)O
53991854,CCC=C(C=CC)C(=O)O
53991963,CC(=O)CC=C(C)C(=O)O
53992171,CCC=C(CC)C=CCO
53992521,CCOC(=O)C=CSC#N
53992586,C1C=CC(=CN=C1)C(=O)O
53992848,CC1CCC2=C(C1)CC=C2
53993669,CC(C)C(=CC(=O)O)C=O
53994590,CC(C)CCOC(=O)C=O
53995922,C1=CC2=C(C=CC2=O)N=C1
53996308,C(=CN=CC(=O)O)C(=O)O
53997132,CC=CC=CC(=O)C(=C)C
53997542,CCCCCC=CC(=C)C
53997786,C1=CC=NC(=C1)C=CC=O
53999381,C1[C@H](NC(=O)C1=O)C(=O)O
53999592,CC(C)C1COC(=O)C1=C
54000493,CC(=CC=O)C(=CC=O)C
54000708,C(=CN=C=O)C=CN=C=O
54001033,C1CC=C2CC=CN=C2C1
54001505,C(=O)(C(=[N+]=[N-])N)C(=[N+]=[N-])N
54002431,C1C=CC(=O)C2C1CSC2
54002894,CC1=CC(=CC=CCC1)C
54003351,CCCCC(=C(C)C=C)C
54003635,CC(=C)C(=O)N(C)CCN
54004160,CCOC(=O)C(=C)C(=O)N
54004210,C1C=CC=C2N1C=NC2=O
54004226,CC=C1C=C(C=C(O1)C)C
54004237,C1=C2C=NC=C2C(=O)N=N1
54004370,CCC(=C(C)C(=O)OC)C
54006547,C(C[14C](=O)O)C(=O)C(=O)O
54007174,COS(=O)(=O)C(=C)C(=O)O
54007889,CC=CC(=CC)CC(=O)O
54010654,C(CCC=CC=O)CCO
54010757,C1C2C13C(=C(C2=N)[N+]3=N)[O-]
54012176,C1=CC2C(C=C1)NC(=S)N2
54012667,C1CC2C3CC(=C2C1)C=C3
54012738,C=CC1=CCCCCCC1
54013250,C=CCOC(=O)C=CC=C
54013437,CCCNNC(=O)C(=C)C
54014850,CC(=CCCCO)C(=O)O
54015022,CC(=CC=CC(=O)OC)C
54015886,C1=NC(=NC1=[N+]=[N-])C(=O)N
54016253,CC1=C(C(=O)NC(=O)C1)C
54016761,CCC(=O)C(=O)C=CC=C
54017365,CCC=CC(=O)C(C)CC
54017903,CCC(=C)C(=O)N(C)CN
54019183,CCCC(=O)C(=O)C(=O)C
54019918,CC=CCCC=C(C)C=O
54021767,CC(=C)CCC(=CC=O)C
54021903,CN(C)N=CC=CCOC
54022306,C1C=CC=CC1CCC=S
54023032,C1=COC(=N1)C=CC(=O)O
54024107,CC(C)(C)OC=CC(=O)N
54024447,CC(=C)C(=O)NC(C)(C)O
54025436,CCCCC=CC(=O)OO
54026230,C1CN(CC(=O)C1=O)CO
54027876,CC=CC(=O)OCCSC
54028329,CCN(C)CC1C=CC=C1
54030502,C1C=CC2=CC=COC2=C1
54031290,CCCCC(C)C=CC=O
54032341,CCC=C(CC=C)C(=O)O
54034714,C1=CC2=C(C=NC2=O)N=C1
54036801,CC(C)C(C)C=CC(=O)C
54036874,C=CC(=O)C1=NC=NC=N1
54037236,CC(C)C(C)C(=O)C(=O)O
54038635,C(=CC(=O)N)C=CC(=O)O
54038988,COC(=O)C=CCOC=O
54039825,C1C2C1(C=CC2=O)C(=O)O
54040199,C1CN=CC2=C1OC=CC2
54040479,CC(=O)OCC(=O)C(=O)O
54040730,CCC(=CC(=CC)CC)C
54041693,CCNC(=O)C=CC(=O)N
54042125,C1C=CC=C2N1CC=NC2
54042292,C(=O)(C(=O)N(N)N)N(N)N
54043485,CC1(CC1NC(=O)C=O)C
54043706,CCN(C)CC(=C)C(=O)O
54044086,CC(C)C=C(C)C(=O)OC
54045431,CCCC1=CC(=O)OC1=O
54046966,C1CCN(C1)C=C[N+](=O)[O-]
54047039,CC(=CCCC=C)C(=O)C
54047786,CC(C)(C)CC=CC(=O)O
54048009,CC(C)C(=CC=C)C(=O)O
54048083,CC=CC=CCOCC=C
54048128,CC(C(O)O)OC(=O)C=C
54050430,CC=CC(=O)OC(=O)C=C
54051532,CC(=C)C(=CC=CC=C)C
54052473,C1=CC(=O)C(=O)C(C1=O)O
54055013,CN(C)C(=O)N=C(N)OC
54056121,CC=C(C(=O)C=C)C(=O)O
54056675,CC(=O)C(=O)C1=NC=CN1
54056796,C=CC(C=C)OC(=O)C=O
54058102,C1C(=O)N2C=CN=CC2=N1
54058461,C1CSC(S1)N=CC(=O)O
54059009,CN(C)C=C(COC)C=O
54059041,CN1C=CC=CC1=CC#N
54059831,CC(=C(C(=O)N)[N+]#[C-])C=N
54061009,CC1=NCC(C(=N1)N)C#N
54061551,C(=CC(=O)N)C=CC(=O)N
54061583,CC(=CCN1CC1)C(=O)O
54061939,C[C@H]([C@@H](C(=O)C=[N+]=[N-])N)O
54062726,CC(=O)C(=CC=O)C(=O)O
54063598,C1CCC(CC1)C=CC=O
54063888,CC=CC(=O)C1=CC=CO1
54064594,C1CC(C=C(C1)C=O)C=O
54064765,CC=CCCOC(=O)C=C
54065157,C=C(C=CC(=O)N)C(=O)N
54065173,C1CN1C(=NC#N)N=CN
54065317,CCCC(=CC(=O)C)CC
54065845,CC1(CC(C(=O)C1=O)N)C
54068615,CC=C1CCCCCC1=O
54068838,CN(CCOC)C(=O)C=C
54069416,CCC(=[N+]=[N-])C(=O)OCC
54070444,CC1=CC=CC2C1CCS2
54071228,CCON=C(C#N)C(=O)N
54073285,COC(=O)C(=NNC=O)N
54073728,CCC(=O)OCC=CC=C
54074547,CNC(=O)CC(=C)C(=O)O
54074722,C=CC=CCC(=C)C(=O)O
54075138,CC(=C)C(=O)C=CC(=O)O
54075745,CC=CCOC(=O)N=[N+]=[N-]
54076462,CSN1CC=C(N=C1)C=O
54076623,CCC1=C(CCCC1)N=O
54077177,CC=CC(=O)NC(C)(C)C
54077380,CC(CO)(O)OC(=O)C=C
54078359,CNC(=O)N=NC(=O)NC
54078837,CN(CCCN)C(=O)C=C
54080074,C1=CN(C=CN=C1)C(=O)N
54080232,CCCSCC=CC(=O)C
54081496,CC(C=CC=CCCS)S
54081771,C=CC(=O)CC(C(=O)O)O
54081775,CC(=C(CCN)C(=O)O)C
54081831,C=CC=NC1=CC=CC=C1
54082624,CC=CC=C(C=C)C(=O)O
54082918,COC(=O)C1=CCC(C1)O
54086356,CN(C)C=CC(=O)CC=O
54086596,CC1=C(C2CCC1C2)C=C
54086749,C=CC(=CC(=O)O)C(=O)O
54087463,C1C(=N)C(=O)CC(=N)C1=O
54088608,C1=CC2C(=CSC=N2)C=C1
54089181,C1=CC(=O)C(=N)C(C1=O)N
54090302,CCCOC(=O)C=CCN
54091068,CC(=CC(=O)O)C(=O)ON
54092491,CC1=C(C=CCCCC1)C
54092524,C1CC2C=CC=CC2N=C1
54093116,CCCC=CC=CCC=O
54093169,CC1CC=C(C(C1)C)C=O
54093333,CC=CC(=O)C=CC(=O)O
54093674,CCC(=CC)C(=O)OCC
54094001,C1CSC2(N1)C=CC=CO2
54094319,C=CC(=O)N1CN=CN=C1
54094801,COOC(=O)C=CC(=O)O
54094893,CCCC=CC(=O)OC=C
54095121,CC(C=CC=C(C)C)C=O
54096945,C1N=C(OO1)C2=COON2
54098263,COC1=CC=CCC1=[N+]=[N-]
54098546,C1C=CC(=NN=C1)C(=O)O
54099144,CC(=C)C=C(C)C(C)(C)C
54099188,CC1CCC(=CC(=C)C)C1
54099847,C1C(C(=NC(=O)N1N)N)N
54102641,CC=CC(C)OC=CC=O
54103787,CCC=CC=CC=C(C)C
54104695,C1C=CC2N1C=CC(=O)C2
54108230,CC(CO)C=CC=C(C)C
54108569,CC(=CC(=O)O)C(C)(C)C
54108669,CCN(CC)C=CC(=C)C
54110960,CCCC(=CC#N)C(=O)O
54113207,C1C=CC=CC=CSN1S
54113800,CC(=CCCCN)C(=O)N
54114239,C1C2CC(=O)C1C(=O)C2=O
54115101,C1=CN=C(C=N1)C(=O)C=O
54116272,CC=C(C)CC=C(C)C=C
54117264,CCCC(=NC(=O)OC)N
54118472,C1CC(=CCC1=O)C(=O)O
54118511,CN(C)CCCC=CC=C
54119661,CC(=C)C=CCC=CC=C
54119802,CC=CCOC(=O)C=[N+]=[N-]
54120038,CC(=C1CN(CC1=O)C)C
54120058,CC(=COC(=O)C)C(=O)O
54121180,CC=C1CCCCCC=C1
54121372,C1C=C2CC1C(=O)NC2=O
54122111,COC(CC=CC=O)OC
54122550,C=CC(=O)CC(=O)OC=C
54125622,C(C1=NNN=N1)C(=O)C=O
54126709,CC(=CC(=O)N)C(=O)OC
54128523,C[C@@H](C(=O)N)NC(=O)C=C
54129125,CCCCC=CC(=O)NO
54129264,CCOC(=O)C1=NCCO1
54129268,CC1CC(C(=O)C(=O)C1)O
54129655,C=CN1CC=CC=CC1=O
54129659,C=CC(=O)OC1(CCC1)O
54130219,CNC(=O)C1=CCC(O1)O
54133477,C=CC=CCC1=CC=NN1
54134821,CCC=CC(=O)N(C)OC
54135285,CC(=O)C1=CCCCN1C
54135583,CC(=CCS(=O)C)C(=O)O
54136584,CC=CCCC=CC(=O)N
54136777,CCCCCC(=O)C=C=O
54138148,C=CCCCC=CC(=O)O
54138488,CCC(C(=O)C(=O)O)SC
54139202,C1=CNC=C1C=C[N+](=O)[O-]
54140552,C=C=CC(C=CC(=O)O)N
54141209,CC(CC=C(C)[N+](=O)[O-])O
54142809,CC(=COCC=C)C(=O)O
54143587,CC=C1C=C(C=C(S1)C)C
54144416,CC(=O)C=CCC(C)(C)C
54146178,CCC=C(C)C(=O)OSC
54147367,CCCC=CC(=C)CCC
54148640,CC(=COC)C(=O)N=C=O
54151950,CCC=CC=C(C)CC=O
54152668,CCC1(CC=CC(=C1)C)C
54153384,CCOC(=O)CC=CC=C
54153507,C1=CC(=O)C(C1=O)C(=O)O
54153772,CC=C(C=C)C1=NCCN1
54154825,C1COC(O1)NC(=O)C=O
54155447,CCC=CC(=O)OC(C)C
54156082,C1COCC2=CC=CCC21
54157115,CCCNC(=O)C(=N)CN
54158122,CCOC(=O)N=C(N)OC
54159038,CCCSC(=N)N=C(N)N
54159476,CC1=C(C(=O)OC(=O)C1)C
54159897,CCC(=CC)C=CC(=O)O
54161705,C1COCCN1C=CC=O
54161952,COC(=O)C1=CCOC=C1
54162238,C(C=CC=CC=CCO)O
54162518,CCCC(C)C=CC(=C)C
54163730,C=C1CC=CC=C1OC=O
54164016,CC(=C)CCC=C(C)C=O
54164179,CC1=CC=CC1=CN(C)C
54164226,CC(=C)C(=O)NCCC=N
54165080,C=CC(=O)OCCC1CN1
54166688,CC1N=C(N=C(N1C)N)N
54167422,CCCCOC=CC(=O)N
54168310,CC=CC=CCCCC=C
54168998,CC(=C)C(=O)OC1N=C=N1
54169560,CCOC(=O)OC=CC=C
54169691,CCN1C=CSC1=CC=O
54172359,CC(C)NC(=O)C(=C)CN
54173229,C=CC(=O)OC(C1CN1)O
54173410,CCC(CC=CC(=O)C)O
54174859,CC=CCOC(=O)C(=C)C
54175748,CC1CCCC(=O)C=C1C
54176044,C=CC=NOCC(CN)O
54176920,CC(=CC(=O)C=C)C(=O)N
54177579,COC(=O)C1=CSCC1O
54178992,CC1C(N=C(C(=N1)C)C)C
54179273,CC(C)(CNC(=O)C=C)N
54179879,C1C2=CON=C2C(=O)N=N1
54182403,CCOC(=O)C(=[N+]=[N-])C=O
54182657,C1C=CC=C2N1C=NC=N2
54182905,CON=CC1=CCNCC1
54183495,CC(=O)C(=NOC)C(=O)O
54183548,CCCCN1CC=NN=C1
54184409,CCCCOC=C(C)C=O
54184807,C1CCC(=O)C(=O)C=CC1
54185269,CC1CC(C(=C1)C(=O)O)C
54185508,CCOC(=O)/C=C/COC
54186518,C1CC=C(C1)C(=O)N(O)O
54186850,CCOC(=O)C=NSCC
54186918,CC=CC=C(C#N)C(=O)O
54187265,CC(=C)COC=C(C)C=O
54187342,CCC(=C)C(=O)OCCN
54188333,COC1=C(C=COC1)OC
54189446,CC=C(C)C(=O)OC(=O)N
54190413,C=CC=CCC1=CC=CC1
54192011,C1C=NC=C2N1C=CC=C2
54192708,CC(C)(C)C=CC=CCO
54193678,CCOC(=O)C=CN=C=O
54194232,C1=CC=C(C=C1)C=CN=O
54195334,CCOC(=O)C(=CCO)C
54195572,CSC(=O)C=CC(=O)SC
54195662,C1=CC2(C=CC=N2)OC=C1
54196834,CC1C(N=CC(=C1C)C)C
54197894,CCC(CN)NC(=O)C=C
54198439,C1C=CC=C(N=C1)C(=O)N
54199469,C=CC(=O)NCC(CS)O
54201123,CC(CSC(=O)C(=C)C)S
54201893,CC=C(C)C(=O)C(=CC)C
54205001,CCC(=C)C(=O)OC(O)O
54205746,CC1=CC=C(S1)C=CC=O
54206002,CC=C(C(=O)N)S(=O)(=O)O
54208440,C=C(CCOC#N)C(=O)O
54210037,CCCC(C=CC(=O)O)O
54210866,CCN(C)C=C1C=CC=C1
54211005,CC(=CC=CCCC=C)C
54212806,CCCN(C(=O)C(=C)C)O
54214150,C(=O)N=NC(=O)NC(=O)N
54214651,C1CC2=C(C=C1)N=CCC2
54215445,C=C(CO)C(=O)C(=C)CO
54216509,CC1CC=CC(=O)C1(C)C
54217416,C1C=CC=C(N=C1)CCN
54217614,CCCCC(=CCC)C=O
54217626,CCCCC=C(CC)C=C
54217856,CCNC(=O)C=COC=O
54217878,COC(=O)C(=C)C=CC=C
54218293,CCCCC(=O)C=CC=C
54218559,C1=C(N=C(S1)C(=O)C=O)N
54219268,CCCC1CCC(=O)C1=O
54220097,C/C=C/C(=C(C#N)C#N)C
54220361,C1CSCCN1C(=O)C=O
54220878,CC(=CC=C(C)OC)CO
54221234,C1=C(NC=N1)CC(=O)N=O
54221433,CN(C)C(=O)C=CSC#N
54221862,C1C=CC=C2C1CC2=CN
54222659,CC(C)NC(=O)C(=NC)C
54223630,C=CC(=O)OC(=O)CCN
54224810,C=CC=CC1=CC=CC=N1
54224932,C1CC=CCC=CC=CC1
54224966,CC(=C)C(=O)N1C(C1O)O
54226095,CC1=CCC(=[N+]=[N-])C=C1C
54226289,CC(C)OCC=C(C)C=O
54227061,CN1CCCC=C1C(=O)O
54227398,CC=C1C=C(SC(=C1)C)C
54228319,C1CN(C(=O)C(=O)N1)C=O
54229247,CC=C(CC1CO1)C(=O)O
54229391,CCCC=CC(=CC)C=O
54230276,CC(=C)C(=O)C(=O)C(=O)O
54231025,CCCC=C(CC)C(=O)N
54231182,CC1C(N(C=CC1=O)C)C
54231508,CC(COC)C=CC(=O)O
54232239,CCC(=CCC(C)C)C=O
54232412,CC=C(C=CC=C)C(=O)O
54232553,CC=CCCC(=C)C=CC
54233239,C1=CS(=O)(=O)NC=CN=C1
54233621,CCC=C(C)C(=C)OCC
54234119,C(COC(=O)C=CC#N)O
54234966,C1=CC2C(=CC(=O)S2)C=C1
54235037,CCC1CN=CC(=C1)CC
